name                            ,protocol,src_ips,src_ports,dst_ports,TP ,FP ,UP ,TN     ,FN,UN
6e6319ae3c09a76f30317daf2361129a,TCP     ,9443   ,8792     ,1        ,656,87 ,1  ,1083974,0 ,0 ,1535621,7511559,311
6e95b0eeb0038092b2c095d65bf0c7ee,TCP     ,15753  ,14013    ,1        ,368,402,1  ,318012 ,0 ,0 ,1529714,8349949,8
6ef82db6cb2b4f04fd0c4bb6785045fc,TCP     ,6466   ,6167     ,1        ,933,25 ,1  ,2098937,0 ,0 ,1469022,6336284,34
72666503ae7af37518dbba7c85c80418,UDP     ,6      ,1        ,120      ,6  ,1  ,120,3315561,0 ,0 ,3088064,23384  ,4
730279c40f615bb3d6957a6182043425,UDP     ,8      ,1        ,199      ,8  ,1  ,199,1755909,0 ,0 ,3135266,0      ,21
7369c084ba677414c62078391642dbdb,TCP     ,5695   ,5485     ,1        ,253,419,1  ,226804 ,0 ,0 ,1503115,8482079,11
73aad2822ec235e23082e2b5a2d8655d,TCP     ,13272  ,11992    ,1        ,145,623,1  ,431840 ,0 ,0 ,1523195,8229113,7
74c05a70914089e0dc3c39f4c4648aac,UDP     ,18     ,1        ,544      ,18 ,1  ,544,0      ,0 ,0 ,0      ,0      ,0
75954540322b27440ec08f7fa1d8cf07,TCP     ,24     ,1        ,1        ,24 ,1  ,1  ,7680597,0 ,0 ,1184926,30466  ,20
76a5e6214eda4d214898ca5f3962922a,TCP     ,8580   ,8044     ,1        ,674,146,1  ,623132 ,0 ,0 ,1505737,8103052,2
76c6ee3ef0095563819379d7860f026f,TCP     ,7293   ,6901     ,1        ,839,1  ,1  ,8462568,0 ,0 ,1458888,0      ,16
773585c60c206e9a98146943e4fa70d7,TCP     ,12926  ,11767    ,1        ,165,672,1  ,353349 ,0 ,0 ,1504925,8323217,31
778ac1da549ca9ed8a8f7b253cb8ede1,UDP     ,4      ,1        ,94       ,4  ,1  ,94 ,941318 ,0 ,0 ,3135266,8716   ,20
78bb5e4a381096b9e4d9c2fad4667c86,TCP     ,11198  ,10291    ,1        ,487,53 ,1  ,2068459,0 ,0 ,1470726,6286544,13
79941bc51f9879472fd484ce5542e554,TCP     ,19272  ,16727    ,1        ,329,259,1  ,543205 ,0 ,0 ,1515579,8184070,26
7a692d24819c8ec6ddc4e17b6eeff455,UDP     ,13     ,1        ,13       ,13 ,1  ,13 ,2771105,0 ,0 ,2176853,0      ,13
7ad76e2a6a959ed4b06f02ec51dcf566,UDP     ,16     ,1        ,144      ,16 ,1  ,144,1278474,0 ,0 ,3135266,0      ,4
7be5d0b068e5df261431496286c1e86f,UDP     ,3      ,1        ,124      ,3  ,1  ,124,2527389,0 ,0 ,2441147,0      ,7
7c48b9dc3286acde9c1419cd07be1c7d,UDP     ,6      ,1        ,137      ,6  ,1  ,137,1051949,0 ,0 ,3135266,13149  ,32
7c4aea89cbb214c2decbcf8f54f82c9a,TCP     ,27219  ,22439    ,1        ,765,53 ,1  ,2123083,0 ,0 ,1500512,6335363,150
7d6ec50671440bf773a76f0da7c5e1d8,TCP     ,6426   ,6123     ,1        ,927,32 ,1  ,2206751,0 ,0 ,1508656,6417512,18
7f19b44817e1d16ea99933c6bce54131,UDP     ,66423  ,41778    ,1        ,360,51 ,1  ,1062698,0 ,0 ,1607527,3237235,48
7f2b2ef41a396bbd0269a4801fd84274,UDP     ,37     ,1        ,37       ,37 ,1  ,37 ,2102929,0 ,0 ,3135266,0      ,9
7fc0cd836b1f8b32bae78b6cd7cacf46,TCP     ,1906   ,2047     ,1        ,978,14 ,1  ,593972 ,0 ,0 ,1939405,7319641,22
7ff63ada8c94b8d6064aa26f7e9efbac,UDP     ,15     ,1        ,172      ,15 ,1  ,172,964264 ,0 ,0 ,3135266,78485  ,21
8300a94be92bd2f0ecf489eee728b626,UDP     ,5      ,1        ,132      ,5  ,1  ,132,1735216,0 ,0 ,3135266,16815  ,26
83612b86275de6b6d624f04e310fb903,UDP     ,18     ,1        ,18       ,18 ,1  ,18 ,3332230,0 ,0 ,2361897,0      ,17
8396012ed87a8538b18b325955170e82,TCP     ,13771  ,12446    ,1        ,365,556,1  ,387522 ,0 ,0 ,1543977,8293055,5
848629338acdeb4b38b6486a342aa949,TCP     ,5947   ,5670     ,1        ,968,18 ,1  ,2114193,0 ,0 ,1623694,6521176,32
86bf22271e530d57313cc3c4d2e73c9d,UDP     ,16     ,1        ,401      ,16 ,1  ,401,1199113,0 ,0 ,3135266,0      ,8
86fdab682103f9ef28ed04ce7fd15e0a,TCP     ,32756  ,25765    ,1        ,649,12 ,1  ,4064507,0 ,0 ,1442470,4080812,31
8872a9dbe3bd77b5c0ada46e017d18b6,TCP     ,19528  ,16776    ,1        ,311,259,1  ,324330 ,0 ,0 ,1520636,8323584,10
88adde96b22526523c80ab58c04d48cd,TCP     ,10400  ,9616     ,1        ,488,67 ,1  ,1099776,0 ,0 ,1495822,7481467,24
894d272c5ec151356713c9190e3e1db1,TCP     ,12372  ,11297    ,1        ,132,680,1  ,381599 ,0 ,0 ,1521076,8312661,13
8a97b302d5a323de03cf4016c2f76bbe,TCP     ,16177  ,14328    ,1        ,380,396,1  ,330967 ,0 ,0 ,1522773,8289708,43
8b306430e7e44749438a7a76c8f49137,TCP     ,30716  ,24482    ,1        ,653,46 ,1  ,2113854,0 ,0 ,1587712,6509268,24
8b5ee8f1ee04cc454040cbe9137806c0,TCP     ,5919   ,5682     ,1        ,974,10 ,1  ,4335108,0 ,0 ,1542555,4361042,31
